Parameters:
  -N connections: 50.0
  -Inter arrival rate: 600.0(s)
  -Holding time: 400.0(s)
1633685266985		347.66303533367045		1633685267601		CREATE		OK		True		de7488fd-8710-4511-b313-2660ebe368c3
1633685499174		232.08525529886919		1633685499576		CREATE		OK		True		6f4d4557-4ac0-42df-8042-18d45e77e9c7
1633685673103		173.82359288314112		1633685673696		CREATE		OK		True		3ecee8cb-7274-4d11-be09-edf58072f7cd
1633686055653		41.147490725662635		1633686055680		DELETE		OK		True		3ecee8cb-7274-4d11-be09-edf58072f7cd
1633686062367		389.1627972807276		-1		CREATE		SOURCE SIP is already used.		True		b1742453-6004-45e4-a574-73fd65f99304
1633686085864		517.4223209752972		1633686085873		DELETE		OK		True		de7488fd-8710-4511-b313-2660ebe368c3
1633686094635		254.207405698165		1633686094657		DELETE		OK		True		6f4d4557-4ac0-42df-8042-18d45e77e9c7
1633687286323		1223.8561047950761		1633687286997		CREATE		OK		True		7ab78857-2f75-4313-8150-99de53bf18bf
1633687313881		27.52119208968852		1633687314286		CREATE		OK		True		dd0f7ecb-f4c6-4f9d-b1f1-fa88c71db77a
1633687616220		302.2377110651549		1633687616667		CREATE		OK		True		23940ac0-be26-4d61-827f-703c4e5ec057
1633687927997		311.6774029981025		1633687928524		CREATE		OK		True		e034d935-a3f0-4011-954e-de994dbcf90d
1633688140400		612.7613263947411		1633688140427		DELETE		OK		True		7ab78857-2f75-4313-8150-99de53bf18bf
1633688240000		20.918052215464716		1633688240023		DELETE		OK		True		e034d935-a3f0-4011-954e-de994dbcf90d
1633688890708		903.1371334927476		1633688890737		DELETE		OK		True		23940ac0-be26-4d61-827f-703c4e5ec057
1633688945628		1190.2957936919106		1633688945648		DELETE		OK		True		dd0f7ecb-f4c6-4f9d-b1f1-fa88c71db77a
1633690767197		2839.10250203202		1633690767823		CREATE		OK		True		43a97151-4ed3-48df-b60a-5d4acda705f4
1633690838968		71.69559389300763		1633690839509		CREATE		OK		True		0f8f69c1-d415-4fe3-bf56-76c3ad51e913
1633691341190		292.6334239913967		1633691341199		DELETE		OK		True		43a97151-4ed3-48df-b60a-5d4acda705f4
1633691522408		251.91150224204407		1633691522432		DELETE		OK		True		0f8f69c1-d415-4fe3-bf56-76c3ad51e913
1633692069429		1230.358704871359		1633692070153		CREATE		OK		True		08a4471f-1f01-4662-9b87-a8fb905fcd4b
1633692323199		253.6703592763879		1633692323419		CREATE		OK		True		b429420a-cfbe-4947-85b5-226f15822b96
1633692604685		263.90207125546124		1633692604695		DELETE		OK		True		08a4471f-1f01-4662-9b87-a8fb905fcd4b
1633692822531		228.4075421517742		1633692822539		DELETE		OK		True		b429420a-cfbe-4947-85b5-226f15822b96
1633694607502		2284.1990788584803		1633694608102		CREATE		OK		True		9366a85e-4b58-40b2-ab28-9123fd4812c1
1633695890221		1041.4439486725337		1633695890257		DELETE		OK		True		9366a85e-4b58-40b2-ab28-9123fd4812c1
1633696388226		1780.6212769510282		1633696388740		CREATE		OK		True		37b92e24-9c9b-40ef-b72d-c357c12a6700
1633696764372		376.0437014498776		1633696765084		CREATE		OK		True		56195c55-c45b-4e01-9c34-23f0de57e7f4
1633696941069		191.44351986804256		1633696941100		DELETE		OK		True		37b92e24-9c9b-40ef-b72d-c357c12a6700
1633697206540		170.77785393749568		1633697206567		DELETE		OK		True		56195c55-c45b-4e01-9c34-23f0de57e7f4
1633698317943		1553.4699267389124		1633698319014		CREATE		OK		True		f4a9853d-bc54-40c3-9bda-8ccc1bcf1b77
1633698537912		219.86010009070276		1633698538772		CREATE		OK		True		46d1c316-088e-4d00-b848-437e0b33f4c9
1633698607628		38.007250690250935		1633698607649		DELETE		OK		True		f4a9853d-bc54-40c3-9bda-8ccc1bcf1b77
1633698890708		71.2726449345853		1633698890731		DELETE		OK		True		46d1c316-088e-4d00-b848-437e0b33f4c9
1633699155991		617.9573065720072		1633699156545		CREATE		OK		True		324b6f07-7994-4e32-acfd-6b33b97294f5
1633699433596		277.50388556850027		1633699433835		CREATE		OK		True		7251c367-8f14-4811-8881-f087c9bd3959
1633700363152		678.6127927511358		1633700363171		DELETE		OK		True		7251c367-8f14-4811-8881-f087c9bd3959
1633701071851		1664.672828199533		1633701071872		DELETE		OK		True		324b6f07-7994-4e32-acfd-6b33b97294f5
1633701451150		2017.4336719280982		1633701452085		CREATE		OK		True		3849c16f-c3b3-40e2-9af2-162cdd1643a9
1633701743840		51.17973548024273		1633701743859		DELETE		OK		True		3849c16f-c3b3-40e2-9af2-162cdd1643a9
1633702376636		925.3844790120041		1633702377216		CREATE		OK		True		1f1440af-aec8-4856-b4d8-69d176f8ba09
1633702730840		103.01054797191064		1633702730859		DELETE		OK		True		1f1440af-aec8-4856-b4d8-69d176f8ba09
1633703113210		736.4373531939177		1633703114022		CREATE		OK		True		6fb71069-9ba5-455c-8f8c-7e7d4b439111
1633703259708		146.3955261809103		1633703260116		CREATE		OK		True		6c9cd349-d820-43f6-bfea-996b4aee0332
1633703538588		183.95779465712783		1633703538608		DELETE		OK		True		6fb71069-9ba5-455c-8f8c-7e7d4b439111
1633703583134		323.3149979995466		1633703584481		CREATE		OK		True		4a4bd422-9d9e-4157-b0ee-c592c459341e
1633703661164		70.28081894078657		1633703661193		DELETE		OK		True		6c9cd349-d820-43f6-bfea-996b4aee0332
1633703989620		406.3837781487157		1633703989850		CREATE		OK		True		4bcf89cb-a8dc-400c-a2e2-87fb45a38054
1633704256444		16.061423844643663		1633704256463		DELETE		OK		True		4bcf89cb-a8dc-400c-a2e2-87fb45a38054
1633704509417		584.1381040684971		1633704509452		DELETE		OK		True		4a4bd422-9d9e-4157-b0ee-c592c459341e
1633705029664		1039.9405206145134		1633705030231		CREATE		OK		True		82001769-8d76-467d-a852-e70d96a25044
1633705435528		174.72946763828392		1633705435552		DELETE		OK		True		82001769-8d76-467d-a852-e70d96a25044
1633705938901		909.1309312440576		1633705939714		CREATE		OK		True		0d5b9937-37cc-452c-a062-1e2797d24ff9
1633706267416		47.027213743038914		1633706267430		DELETE		OK		True		0d5b9937-37cc-452c-a062-1e2797d24ff9
1633706298460		359.45588558352216		1633706298792		CREATE		OK		True		a781f274-0499-4a47-87ba-4d330b1107ea
1633706864260		284.76332346163275		1633706864303		DELETE		OK		True		a781f274-0499-4a47-87ba-4d330b1107ea
1633706911405		612.8242257144029		1633706911793		CREATE		OK		True		993e650e-a938-49a0-8118-034aca19948f
1633706967776		56.31269629008036		1633706968199		CREATE		OK		True		542b9f5e-68ea-4383-bc70-e0553ec574af
1633707602468		239.5317400406305		1633707602496		DELETE		OK		True		993e650e-a938-49a0-8118-034aca19948f
1633708300645		891.4048704405276		1633708300693		DELETE		OK		True		542b9f5e-68ea-4383-bc70-e0553ec574af
1633708685725		1717.8286011755004		1633708686370		CREATE		OK		True		e25babf0-4861-4ddc-a1f2-9f4c515d87ff
1633708759622		73.82387601487328		1633708760044		CREATE		OK		True		2670093e-5496-45fd-aea9-7491ae5bb045
1633709072468		25.219387527517334		1633709072484		DELETE		OK		True		e25babf0-4861-4ddc-a1f2-9f4c515d87ff
1633709185022		425.29886517125965		1633709185941		CREATE		OK		True		a6e3368c-0182-43af-b73e-a97709cf77b7
1633709306648		121.52466105009398		1633709306974		CREATE		OK		True		a591d733-bd93-4ee9-b003-17ff89e59155
1633709344970		38.28092114883902		-1		CREATE		SOURCE SIP is already used.		True		8e0d5ac0-966c-4f85-b693-24e0b895e086
1633709395521		174.46207131312244		1633709395548		DELETE		OK		True		2670093e-5496-45fd-aea9-7491ae5bb045
1633709728876		212.14943409536545		1633709728891		DELETE		OK		True		a6e3368c-0182-43af-b73e-a97709cf77b7
1633709822672		54.594939105165814		1633709822699		DELETE		OK		True		a591d733-bd93-4ee9-b003-17ff89e59155
1633709976256		631.1822193021198		1633709976996		CREATE		OK		True		6cac17ba-6f4e-4d35-bbbf-3e56583f2de0
1633710036811		60.489369098925806		1633710037169		CREATE		OK		True		9e06f3a8-2e27-481b-89c7-347914ef1bc4
1633710462225		204.51728814240118		1633710462235		DELETE		OK		True		6cac17ba-6f4e-4d35-bbbf-3e56583f2de0
1633710499492		21.324129708140923		1633710499516		DELETE		OK		True		9e06f3a8-2e27-481b-89c7-347914ef1bc4
1633711807036		1770.104201382501		1633711807542		CREATE		OK		True		b3d74294-16b9-40c0-965d-6c0b1248a223
1633712210768		403.62921499342605		1633712211181		CREATE		OK		True		0ca5db8f-1eb2-4d7a-8153-0a70b97006b0
1633712480111		431.9143261386576		1633712480139		DELETE		OK		True		b3d74294-16b9-40c0-965d-6c0b1248a223
1633712644108		152.29912829063957		1633712644134		DELETE		OK		True		0ca5db8f-1eb2-4d7a-8153-0a70b97006b0
1633713555164		1344.2916600304995		1633713555797		CREATE		OK		True		aac3eed2-8a23-4bdb-b257-f56e2dbf2efe
1633713656164		100.89727878296378		1633713656573		CREATE		OK		True		41d4c205-949d-43eb-8203-1d4e119f9cbc
1633714041120		384.8523200775252		1633714041472		CREATE		OK		True		bca4a266-7c77-4d6a-8b55-8819294d8d55
1633714291531		9.507714728046968		1633714291556		DELETE		OK		True		bca4a266-7c77-4d6a-8b55-8819294d8d55
1633714637579		750.9840877317224		1633714637587		DELETE		OK		True		aac3eed2-8a23-4bdb-b257-f56e2dbf2efe
1633714794860		767.3445900946446		1633714794880		DELETE		OK		True		41d4c205-949d-43eb-8203-1d4e119f9cbc
1633715583148		1541.9240158311954		1633715584355		CREATE		OK		True		c756f5aa-847a-4147-880c-f9589c8cb078
1633716426928		843.6750480636834		-1		CREATE		DESTINATION SIP is already used.		True		daedcfb2-1105-4ffd-902b-8d7b38c3dfc7
1633716433400		568.3235190812077		1633716433411		DELETE		OK		True		c756f5aa-847a-4147-880c-f9589c8cb078
1633717369472		942.4356670733652		1633717370970		CREATE		OK		True		671287d2-3f01-4315-b1ec-ebf144473d32
1633717495282		125.70148976565932		1633717495673		CREATE		OK		True		e265d222-c16b-4d4d-bd24-540f4e1b273b
1633717940628		23.95240591789283		1633717940643		DELETE		OK		True		e265d222-c16b-4d4d-bd24-540f4e1b273b
1633718062997		567.6124797826718		1633718063343		CREATE		OK		True		051d3094-ca96-4dc0-a66b-606e9f5418fa
1633718394001		330.90169117249377		1633718394298		CREATE		OK		True		f2e91f78-cc36-425d-9fdc-2ddd32c8d4db
1633718653424		349.44273252779215		1633718653444		DELETE		OK		True		051d3094-ca96-4dc0-a66b-606e9f5418fa
1633718831616		999.4098685294206		1633718831650		DELETE		OK		True		671287d2-3f01-4315-b1ec-ebf144473d32
1633718990717		315.7374211102365		1633718990726		DELETE		OK		True		f2e91f78-cc36-425d-9fdc-2ddd32c8d4db
1633719089466		695.365299118247		1633719089784		CREATE		OK		True		8b532839-fec7-4f3f-8195-c9b8fed70126
1633719760836		430.4733030390573		1633719760845		DELETE		OK		True		8b532839-fec7-4f3f-8195-c9b8fed70126
1633720028646		939.0763938235458		1633720029114		CREATE		OK		True		49a0db75-e6e2-4b57-a4a9-bc262e6473b1
1633721448704		1148.8877485405528		1633721448715		DELETE		OK		True		49a0db75-e6e2-4b57-a4a9-bc262e6473b1
Successfully created: 47
Successfully deleted: 47
Spectrum error: 0
Path errors: 0
Error deleting: 0
Error no BER: 0
Blocking probability: 0.0
50.0 connections in 35109.425 seconds
0.001338671880841113 connections created per second
Average interarrival time: 0.0014241190221713968
Average holding time: 377.0128518680244
Erlangs: 0.6666666666666667
